"x","y"
1.7478866872662842,0.7074124433701902
0.2567170670626764,0.5058399391148777
0.7327946879879246,2.0709737561499035
1.1168434382602541,0.01904550661938987
2.440197225183768,0.00021903075264566822
0.9105517451129241,0.6478685904239004
0.7371890317313494,2.0362122149615867
2.7554875085725596,0.04089361534552584
1.8641530123587877,0.7739858728060427
2.0520815790496645,0.42630354644683244
2.9343012608926937,0.16479950571281438
1.0132721924941386,0.17911964467833053
0.8031325767188537,1.4788853481147914
0.2862741443118666,0.708236542099872
2.739069911275892,0.033010575646567855
0.3690365905979798,1.4168154106555555
0.44200960997188066,2.072159747860397
2.650621860117985,0.006586284667875462
0.6033571022144018,2.7187177642394067
1.7498528377053537,0.7106159956432083
2.983319629677556,0.19533928194963535
0.3378329166794334,1.1324882303304695
2.8291819037005226,0.08671085775212599
0.12347535566887213,0.0384284845906783
1.0639141798443088,0.0712744286455869
0.8827406464457663,0.8363154102372469
2.785510823974107,0.05767167155643352
1.0555570006478705,0.08452257537233851
1.5970877321670596,0.348246376426887
2.0877679557815476,0.3396749572266046
1.190698914970648,0.0007389753901943805
1.005105312358431,0.2033456559853151
2.574271347274908,0.0004519837571375843
1.4348715427558725,0.04800562410719721
0.48603948875004965,2.3972600914645423
2.4709546311793424,0.000011955615231320423
2.6069438140584733,0.0018340194672311616
1.1267329003102784,0.013999295924954653
0.2845868771142541,0.6957723327538718
2.8344939074475146,0.09053319096120935
1.5795300763367166,0.3035196872622237
2.5185293158451323,1.8921503773727527e-6
0.2669938244306853,0.5722640264662262
2.870498478158421,0.1174110326945226
1.8305838240486523,0.7818281101834632
1.281540359390636,0.00005457709289248565
2.8420821980354978,0.09607400461461915
2.418073673417834,0.0007783500817485663
2.9183416458185913,0.1534173619536691
2.4156580349851895,0.0008749199504007966
2.55981184288769,0.00019445473997891228
0.6220041904332851,2.6840325339928683
1.6672716404115544,0.5327555071025728
0.39631375354745657,1.6694717752664803
2.1562488244217057,0.19351270484850788
0.24465701058797817,0.4335358002488552
1.3353067543330175,0.002695364406118151
0.6692048127369379,2.498014601868683
2.84069477604989,0.09505442819411966
0.6013612830431434,2.721037495512591
1.7501443431368493,0.7110856503118795
1.1181447077544249,0.018314824229061603
2.0724538779719515,0.3763607132855249
0.16599638803746997,0.11416791264409178
2.214788234243918,0.10170142776945547
0.11742848277520768,0.03182237201049111
0.8885767230143231,0.7948013216233962
0.0004242899477344686,6.462429487103116e-12
1.8357808961936577,0.7820739534463735
0.16139836969596377,0.10316386753414396
1.0790276402868964,0.051194689474542907
0.41379833523584253,1.828485840032053
2.0898177821469535,0.33484298815254826
0.8606524680664238,1.0019342519279726
2.6910705624623565,0.015441868162537523
2.6005993681503057,0.0014532379810633259
2.9066429059234578,0.14479188681225805
0.4485275878735968,2.1251992762505436
2.0700878410856056,0.3821074103365361
1.9540818591181237,0.6543085312492523
0.6940047752153236,2.3513148103743657
0.9091533836830017,0.6567573812047184
0.7306265619103884,2.087938044704692
0.2553989968980792,0.497637706951659
1.6002431935523642,0.3564441429010855
1.4856104034036992,0.1098446198008031
1.8197789475705743,0.7795891328272144
1.0942936462891826,0.03542758688816036
2.154830410428773,0.19615327427586463
0.8566003612679154,1.033646851482117
1.1783075995561276,0.0015873746488438683
0.07483599530224971,0.005670435578333091
1.8326983139551913,0.7819932371308039
0.1447133936605307,0.06928617293833357
1.9422691321559444,0.6768726615427529
0.5956824339000057,2.726141518504602
2.1529606571029545,0.19966256402290064
0.9800799976506873,0.29098997183756686
0.9729432647626779,0.31984344688112226
2.8710299593639697,0.11781539187580334
2.523841624375576,5.153979012886967e-6
2.4033061603525097,0.0015158257801321494
0.496512639380172,2.4611694971612517
1.1420839632015092,0.008220947406205381
0.6942633778941394,2.3496344104510305
2.2441595856370515,0.06851424052791939
2.2005040395694504,0.12094005946008107
2.6120263405113553,0.0021867989389202074
0.5054871048521314,2.511117110523802
2.4977721622577143,4.0428341691042764e-10
0.3682368197034003,1.4094099450638369
1.8280128234039221,0.7815069328054292
0.6474078751616457,2.6004472318506973
2.4985072633241776,8.142734301458511e-11
1.4018328632539534,0.023671042046580885
0.7934527862431824,1.5624477468116604
1.4439483928388022,0.056784395315275675
1.3808186138058156,0.013662006780426315
0.43555129605400467,2.0182486038804424
1.043919691091217,0.10576248260301968
1.4742754335997086,0.09328314113600697
1.0951122025405686,0.034697589572170444
2.084409503693359,0.3476352339672231
1.2732724400772994,0.000016342982419027284
1.8706454311479854,0.7699366227589822
0.6788508301901102,2.4444981137869886
2.4161436057428274,0.0008548248264045575
2.5556584788122025,0.0001467159178954329
0.8490747090042894,1.093511425969964
1.6589413703852731,0.5113406156084642
1.8321869954960244,0.7819614973888495
1.0490218110339384,0.09603548295154768
0.7340951709044106,2.0607380140230425
0.4509802554440716,2.1447741213421567
0.8949995345447226,0.7502890832115454
1.4858354304279828,0.11018962424352365
2.8509072167132405,0.10261865448701864
0.35951669562481214,1.328927383973785
2.772574212942338,0.05008270442612898
0.16195924764332847,0.10446602362863953
1.0967370645067547,0.03328115302715205
1.253161732644637,5.693384424205752e-9
0.04703012209436297,0.0009224907068955075
1.6651150354777347,0.5272461325537545
2.59169251167309,0.0010193045289980183
2.503301716250462,1.939538360211807e-9
1.6838990802748999,0.5742288425464833
0.2770838639909958,0.6416334875957435
1.1552608132055449,0.004873925172896324
0.5262258941564246,2.6082313034604576
0.6760167963028518,2.4607109267225966
2.41387952506426,0.0009515582379024035
1.1141662362113962,0.02061620450104957
2.214799064492489,0.10168762048376
2.530749109544356,0.000014139684833735547
1.7285688545735152,0.6727673165682052
0.6236684594568178,2.6798131031428194
2.8215247259805336,0.08129407616189989
1.5122445550560801,0.15500662518730804
1.5368448551802327,0.2041278142094033
1.294540849827234,0.00021336431548124476
1.7119742066306234,0.638822462280948
0.0014329174472504924,8.3982357683837e-10
1.4179919837115067,0.034145657503575136
0.280480948091931,0.6658820265756857
1.0378265571995762,0.11826250065724553
2.024557651940764,0.4943032138188389
1.7413350586589234,0.6962951816730594
2.4542328824888484,0.00007455065807232935
0.7758753698125549,1.7139880766330489
1.2164600006579969,0.00007444267712424965
2.8868192165238415,0.12983982914038114
1.399108759402779,0.022154589063299684
1.4956179479254494,0.12579548184695885
0.26400239896727484,0.5524808995580867
0.5461804759734452,2.6758186852215915
0.2123232536764652,0.27068623155641297
0.1455434132399498,0.07075821248782638
1.788140924461688,0.7597391401978866
1.4238272074023488,0.038585541812108916
2.6297897901002694,0.0038007652174105533
0.7398363349230772,2.0150389369676294
1.2455110882160927,2.3309785741938736e-8
2.342857552590096,0.010524842865677581
2.9803657562345807,0.19374081651710096
0.42038252401858145,1.8870729388675347
1.434490496286256,0.04765785729431612
1.7249455306836596,0.6656650227191785
1.5756420009792205,0.29386011977251014
1.289794085173538,0.00013682203588981612
2.8503450076243304,0.1021989301501183
2.6660428124745152,0.009380909399591332
1.7790676138861787,0.7504843046177061
2.247171415706309,0.06558162103336238
0.31261780836632624,0.9154950985123538
2.0866701936901446,0.34227106989517
